ClientID,Nom,Prénom,Ville,CodePostal,Pays,DateNaissance,Âge,Sexe,TypeCarteCrédit,DateExpirationCarte,SoldeCompte,TypeClient,NombreAchats,MontantTotalAchats,DernierAchat,ProduitPréféré,CatégorieProduitPréféré,FréquenceAchatMensuel,PanierMoyen,ScoreFidélité,NombreRemboursements,MontantTotalRemboursé,AvisClient,AbonnementNewsletter,TypePaiementFavori,StatutCompte,client_id,age_group,email_hash
7c5076d8-6ecb-4d0e-b2c4-b07845d3c8c0,Client_491,Katrina,Proctorburgh,66614,Lao People's Democratic Republic,1987-02-12,38,F,Discover,08/25,2241.43,Entreprise,14,1661.67,2023-12-07,discussion,Mode,10,118.69,19,5,757.2,Neutre,True,Cryptomonnaie,Actif,491,31-40,528dabbe84fee97f907bd2fcd4c9db1d482bb2628962a94fff16a926120a6cc5
6256cad9-a77b-4737-8be4-9ae8b0b0c684,Client_381,Seth,Tammieport,56239,Central African Republic,1942-05-03,83,M,VISA 19 digit,12/34,4142.97,Entreprise,12,5077.41,2025-01-15,away,Électronique,2,423.12,38,0,0.0,Très mécontent,True,Cryptomonnaie,Suspendu,381,60+,5aa3b6c71718de072ed5d301439835078e0dc585cab13b154919c58fb892d066
69dcaaf8-ca81-49f0-8268-58e668a19452,Client_409,Brian,Bushmouth,63409,Nigeria,1963-05-24,62,F,VISA 16 digit,03/29,3405.85,Particulier,13,5011.63,2023-08-01,goal,Maison,4,385.51,47,2,100.24,Satisfait,True,Virement,Inactif,409,60+,317f94dcd68fa8392018964ad5b16325aae28c787eb7e19f1e031de32b13b3a4
f6e940b2-2f34-4aae-a4a9-833312f2ee67,Client_961,Mallory,Michaelview,76525,Aruba,1968-09-15,57,F,JCB 16 digit,12/32,1396.12,Entreprise,5,615.56,2023-08-28,computer,Maison,1,123.11,14,0,0.0,Très mécontent,True,Cryptomonnaie,Suspendu,961,51-60,4864e57ea7a6e5938b0b3d12d92606dd293544ebd04246f3fcaabe9c9f115a83
2c58b0c2-4363-4027-8e27-890ec5afb256,Client_169,Emily,Priceland,32121,Brunei Darussalam,1976-11-11,49,M,Diners Club / Carte Blanche,08/33,2016.56,Entreprise,14,5525.13,2024-05-01,machine,Maison,9,394.65,87,2,224.68,Neutre,True,Paypal,Suspendu,169,41-50,96794140e8a79c08f60926a4e2ad47be5e2dc7ae766f12907ef20456980fd1bd
8700c161-84a3-401c-a44e-84a1e0e67cc5,Client_537,David,Carlosland,731,Guinea,1944-05-03,81,F,American Express,06/33,3352.27,Entreprise,6,2911.99,2024-04-04,water,Mode,1,485.33,84,2,373.01,Très mécontent,False,Paypal,Inactif,537,60+,c000f861b963bce8f64306b600899d4399f64894b37333628b9d2811193c8899
90aca834-48cd-4bcc-bbe2-54d2184cd1b7,Client_574,Jessica,Larsonhaven,83388,Trinidad and Tobago,1968-10-23,57,M,JCB 16 digit,05/27,913.56,Entreprise,16,5067.79,2024-12-02,administration,Mode,10,316.74,68,5,696.48,Mécontent,True,Virement,Actif,574,51-60,317bcce7ef1bcdb19f52213d52e442ebf6755a695909df639819c203ea3c189f
d955b0f9-d0ce-400d-8284-d1c8df775ab9,Client_855,Carol,Lake Andrewmouth,2947,Mozambique,2005-03-29,20,F,Diners Club / Carte Blanche,06/27,2574.63,Entreprise,8,1735.27,2024-02-28,here,Sport,7,216.91,63,2,123.24,Satisfait,True,Cryptomonnaie,Actif,855,18-30,af392fee4a8ed5650164a7fe4276cc29ecbacfb305231b1dc3cc7fc42fb8b4c9
cbf97545-0d64-4011-83aa-ffa0f687634b,Client_801,Angie,Jacquelineborough,29074,Switzerland,1968-09-22,57,M,VISA 16 digit,06/31,4963.65,Entreprise,1,246.01,2024-12-25,girl,Maison,7,246.01,61,5,310.57,Très mécontent,True,Cryptomonnaie,Suspendu,801,51-60,0f857d66d09a0335d97ada0f25f55f9de3d0768f81aa220c54cdede0ed7f420a
3a2048bd-0ffa-468c-a430-aba819a24070,Client_217,Juan,Jamesside,88774,Costa Rica,1992-07-04,33,M,Discover,09/25,4695.02,Particulier,8,3210.98,2024-09-01,could,Mode,3,401.37,5,4,711.27,Très mécontent,True,Carte bancaire,Actif,217,31-40,886ac17c62fae28e1de64ce56c5570841429751cb0acbe058dfbccc25c21f1d6
db85c7fc-14d3-4af9-8463-22779ec81967,Client_867,Tracy,West Christina,84961,Saint Vincent and the Grenadines,1984-05-22,41,M,JCB 16 digit,04/25,3478.62,Entreprise,6,1628.75,2024-02-22,window,Maison,0,271.46,67,2,276.18,Neutre,True,Cryptomonnaie,Suspendu,867,41-50,43527ebba60f9e3133f4ae9fb94617f11c364594e1b5cd2ff84e46f94968fc8e
5af5efe3-dd5a-4073-8a74-6a060c18ef05,Client_350,Lance,Christophertown,79302,Puerto Rico,1977-10-11,48,M,Maestro,06/31,3819.27,Entreprise,12,2771.66,2024-07-05,despite,Alimentation,8,230.97,77,5,78.69,Très mécontent,False,Cryptomonnaie,Actif,350,41-50,5bebb31baf06336b21f3ffadcb1c9f9625dffbfd0179d3cc5ec5b462c9ffbb74
0486d6d5-30b8-4d0c-8fc9-050bfe6acaf2,Client_18,Deanna,Brianville,74829,Turkmenistan,1987-06-04,38,M,JCB 16 digit,08/30,95.72,Entreprise,0,0.0,2024-04-07,worry,Mode,8,0.0,4,3,186.56,Très satisfait,True,Virement,Suspendu,18,31-40,c59d84efdaf49c4b1dfbbbe1428584cc310412f1f380f9d2fff6498d95587071
664334cf-3d0c-4650-a71d-6357499bcd25,Client_397,Melissa,Ellisbury,14756,Cocos (Keeling) Islands,1989-05-12,36,M,American Express,06/26,165.08,Particulier,15,5416.22,2024-02-09,common,Maison,7,361.08,39,0,0.0,Très mécontent,False,Paypal,Inactif,397,31-40,a82e0e6c80569279aeff0fe9f016744098a142fabc253a0a4c73d2fd2a105cf6
da42072c-76d7-413c-8bac-3d84c735bff4,Client_859,Briana,Port Cassandrabury,76167,Comoros,1953-03-03,72,F,VISA 16 digit,06/32,923.09,Particulier,5,527.53,2023-09-23,they,Alimentation,7,105.51,90,0,0.0,Neutre,False,Carte bancaire,Inactif,859,60+,b1f794163ebb73ed099b242b0c0b181b271849272d19b8e2448e5847d71738f8
d15f9414-4363-4df6-9a59-e4b98dd38063,Client_832,Virginia,Guzmanview,7461,Cambodia,1963-05-20,62,M,VISA 16 digit,12/27,814.73,Entreprise,6,704.68,2023-06-09,skin,Maison,0,117.45,42,4,181.2,Très mécontent,True,Cryptomonnaie,Inactif,832,60+,cee637a84c9c97995c9298c0113d13d80f84e51bb4665f568d3f5a6fae507b84
00fb612b-ecbf-4275-b793-9d239d3c6350,Client_2,Megan,Michelleport,10031,British Indian Ocean Territory (Chagos Archipelago),2004-05-10,21,F,VISA 16 digit,05/30,2549.67,Particulier,5,1924.16,2024-04-15,kind,Sport,0,384.83,68,2,372.13,Satisfait,False,Paypal,Inactif,2,18-30,cd27b86d58799566f9177bba15ce229e5e8f7f4d01e4eb19b1e8973f29f16612
6e875f6c-65fd-4494-a22d-2804eee514bf,Client_433,Susan,East Kyleville,10458,Niger,1985-09-06,40,F,Discover,08/33,1355.97,Particulier,0,0.0,2024-05-14,hand,Électronique,2,0.0,90,4,272.57,Mécontent,False,Virement,Inactif,433,31-40,5badbf1b8318e48629bec09f0c8dd8873bc05f88ece068eee51f1e2041d8002b
5deec192-fc1b-4584-9316-4252315cd906,Client_362,Patrick,East Williamshire,67395,Western Sahara,1981-01-12,44,F,Maestro,12/29,3519.6,Entreprise,2,600.58,2024-12-26,wind,Maison,4,300.29,98,2,358.6,Neutre,True,Carte bancaire,Inactif,362,41-50,394a7452140e4f76808f408cc1a1f20220593b6b9f6a563673cabe338ee0e014
3be089af-7893-4d82-ab5b-2f2a958fc5ad,Client_227,Stephanie,North Marcus,33678,Korea,1949-05-15,76,M,VISA 13 digit,07/28,3326.86,Entreprise,20,7915.86,2024-08-04,sense,Mode,10,395.79,45,3,598.86,Neutre,False,Virement,Actif,227,60+,035c512dda8d91581b3582c2a60d40797860c668ce4f5aef6686eddcb7e2b9f0
b9e3c481-2bcf-4e12-8f57-3a51bb096fac,Client_731,Elizabeth,Davidbury,11401,Holy See (Vatican City State),1972-02-24,53,M,Discover,10/27,1671.66,Particulier,2,834.27,2023-06-29,mind,Maison,6,417.13,7,0,0.0,Très satisfait,False,Carte bancaire,Actif,731,51-60,8acdbd8b8a27aa372f187c937267a990de5b08edf979c14ac9d9ea85889a1871
0715c6a4-18cd-4acb-83ac-2be7efcc821c,Client_28,Jennifer,South Benjaminshire,43589,Senegal,1940-01-26,85,F,VISA 13 digit,12/32,3619.43,Particulier,4,691.11,2025-02-08,parent,Sport,8,172.78,76,1,80.08,Satisfait,True,Cryptomonnaie,Suspendu,28,60+,6fae157c4337165d851166a0646402813c46e32c9e2ef22f7360b58c636bccc4
12716151-8989-4840-b7e1-f18d8d78ff8a,Client_77,Katherine,Reynoldston,4032,Uruguay,1976-01-14,49,F,JCB 16 digit,10/30,3427.77,Particulier,14,306.0,2024-12-05,card,Maison,3,21.86,76,4,685.7,Satisfait,True,Virement,Actif,77,41-50,049f585d079d861bbeace8cf931286d60dea51b329a8f670c740baf40f018215
4448599a-e1a3-4866-ba40-0c59b111c60d,Client_261,Ashley,East Matthew,83569,Tonga,1962-11-13,63,M,VISA 13 digit,08/26,146.22,Particulier,13,1406.8,2024-06-04,its,Électronique,1,108.22,4,0,0.0,Neutre,True,Paypal,Actif,261,60+,af3dfea2398355e52d2410bc42fa57e142df92ca15edcfcec8cff5089e6abfac
2e11d184-cf5a-4ef5-b1ba-4365b51ad1c0,Client_175,Maurice,West Carlstad,35858,Switzerland,1971-02-17,54,F,JCB 16 digit,10/27,4079.69,Particulier,16,6753.86,2023-05-20,lead,Maison,10,422.12,98,2,288.75,Neutre,True,Paypal,Actif,175,51-60,938daec44d200d244001d9714d6ed84b9ee43b6020ff8bf214cfacc59906ff30
984b0f3b-f0f2-4622-96b8-1a246f84366d,Client_600,Eugene,Lake Michaelfort,58776,Georgia,1982-09-15,43,M,Mastercard,10/26,4706.06,Entreprise,5,1741.03,2023-07-18,my,Sport,0,348.21,56,2,365.83,Mécontent,True,Carte bancaire,Actif,600,41-50,1c5451b9429960ce820bbed541452bd1de76a530dc39e932231f55daa42a4d22
39037051-ca6b-416b-8759-22a403e3cb34,Client_209,Zachary,Port Krista,17888,Samoa,1965-07-03,60,M,VISA 16 digit,09/32,2043.68,Entreprise,0,0.0,2023-11-20,glass,Électronique,7,0.0,44,4,65.79,Satisfait,False,Paypal,Actif,209,51-60,fff497be642b9c5aca9fb1682e2b17270307a4d3014351eccacb6fed0baa2f50
c1273002-d691-4b5a-b3e2-64793c3c07b1,Client_757,Timothy,Lake Derekton,82774,Gambia,1937-02-03,88,M,VISA 19 digit,03/25,4154.69,Particulier,3,1275.48,2024-03-22,place,Sport,7,425.16,56,1,55.01,Très mécontent,False,Cryptomonnaie,Inactif,757,60+,a03a4b33a9364cf5c1dfb0c6569916528b5e091c8618170b3655aeca988e638e
3ce95b8d-a78d-4505-87f6-6bdd14ffd043,Client_231,Kaitlin,Chrisville,96307,French Polynesia,1960-09-03,65,M,VISA 16 digit,07/25,201.68,Entreprise,10,1070.92,2023-05-10,culture,Alimentation,1,107.09,18,2,293.76,Très mécontent,False,Paypal,Inactif,231,60+,158bc7d0f3fa8f11e631ea78771c9732acc9994bc33010e84cd4c2e2e1db3311
06ee82dc-070b-46cd-b34b-82feb4895394,Client_26,Todd,North Patriciatown,53775,United States Virgin Islands,1986-12-07,39,M,VISA 16 digit,05/33,3016.38,Entreprise,9,1778.48,2023-07-26,key,Alimentation,2,197.61,41,1,9.27,Mécontent,False,Paypal,Suspendu,26,31-40,07d01c71d2b4901e70db40a8e12a8a86f8941c735595f6854c208d87129498f5
15f548a0-4054-4310-8a61-3343ac04e2d4,Client_91,Dawn,North Sherri,57034,Armenia,1957-07-04,68,M,Diners Club / Carte Blanche,10/30,4469.91,Particulier,20,4520.27,2024-07-12,base,Alimentation,7,226.01,41,0,0.0,Très satisfait,True,Virement,Inactif,91,60+,5f44a1be63a046557ac53c24289b2a381d2fe68f6db687439759c2a9deedf1ee
7c3822ad-c813-4c93-9687-c411543ecd71,Client_490,Randall,South Christina,85303,Congo,1980-01-28,45,F,Discover,07/27,1067.43,Particulier,10,3613.42,2023-06-23,production,Mode,4,361.34,30,0,0.0,Mécontent,False,Cryptomonnaie,Inactif,490,41-50,4935c47de13b60e44125ab5ba4954e9726225a317879ef91a475591ed98848c7
116dd009-1f5d-4304-a134-f5fda4cd721c,Client_73,Katie,Mckinneychester,2519,Falkland Islands (Malvinas),1964-12-10,61,M,Mastercard,04/34,1962.0,Entreprise,18,7442.29,2023-05-19,issue,Mode,6,413.46,38,5,265.17,Très satisfait,True,Cryptomonnaie,Suspendu,73,60+,e02b949a80ccd0eca86c3a3b14207b8d3f8bb9d0ae365b7dcffb495616e22c6d
6abccf76-0b52-488b-8a76-bb8909cd2813,Client_412,Jonathan,Jennifershire,60933,Samoa,1978-04-13,47,F,VISA 16 digit,04/31,2998.63,Particulier,4,1848.13,2024-11-29,should,Maison,1,462.03,83,2,357.1,Très satisfait,False,Virement,Actif,412,41-50,0ce7d95acadfa0dd784786611a6f2d3aff5c996c1672bd02b0d01e3f215376f3
453b53d3-f75a-4861-90f8-4f16bbf40375,Client_265,Amber,South Jeremy,72149,Rwanda,1994-07-05,31,M,Maestro,10/30,3983.95,Entreprise,4,1513.22,2023-11-10,collection,Mode,7,378.31,45,1,142.03,Satisfait,False,Paypal,Inactif,265,31-40,7f3936e4cc4c926d4b4b5d4d4320216b4f7d91c81d7a71519ec9dae2e4bdf149
2cc88acd-d4f8-465c-92cd-709fdc608274,Client_171,Rick,Port Brittany,82991,Belize,1968-03-25,57,M,VISA 16 digit,08/26,3099.25,Particulier,7,2804.46,2024-07-11,statement,Alimentation,2,400.64,99,1,136.83,Satisfait,True,Paypal,Actif,171,51-60,a8da2674e1ddc57612a269307bdb2481d6131af19b30850d48101ad104cb7a15
4fdec5a4-abca-49e7-a80b-97d88e4f3b9b,Client_304,Alexander,North Brandon,17509,Congo,1943-06-17,82,F,Maestro,10/34,4864.08,Entreprise,1,415.94,2023-06-22,share,Maison,1,415.94,38,1,16.44,Très satisfait,True,Cryptomonnaie,Suspendu,304,60+,f4d5cd7bbbf39fe4f29cbc9e860868c61431a9eae74f17b9c0a16f367e1d8bf4
a65fc3b3-9246-4c40-9921-a05b9e7818d6,Client_649,Laura,East Erinhaven,22634,Egypt,1996-08-12,29,M,VISA 16 digit,10/34,1920.03,Entreprise,14,5993.09,2025-01-30,name,Maison,8,428.08,35,5,36.08,Satisfait,False,Paypal,Suspendu,649,18-30,64d2d74562f70879097ffc497ec02dcd7ec8f37482ce63735128dd5332f414a2
1d06c75f-3f13-4438-97ef-513e7cfd0426,Client_119,Scott,Williambury,19285,Guinea-Bissau,1966-05-18,59,M,Discover,03/27,520.88,Entreprise,6,1718.04,2024-05-20,vote,Sport,8,286.34,70,4,66.83,Mécontent,True,Carte bancaire,Inactif,119,51-60,62d20a7274836341da43578f68fca001c72c834b029e49ecb2a698ecbc1cdc36
84ac608c-f32e-4aa9-b44f-549173e0e597,Client_529,Sandra,North Jill,16744,Saint Kitts and Nevis,1962-11-24,63,F,JCB 15 digit,12/34,1476.84,Particulier,10,4239.04,2024-05-06,soldier,Mode,4,423.9,45,5,632.97,Satisfait,True,Paypal,Inactif,529,60+,de8ab66024859ef5f7a4d781b84c3ca85ba2b7d0e0e8c333e95e6927d57d8ce9
5c77e78e-9579-4c0b-96eb-0841a2a61d92,Client_355,Tamara,Ryanbury,93344,Korea,1967-09-20,58,F,Discover,07/31,1226.5,Entreprise,17,7038.2,2024-06-12,option,Mode,6,414.01,2,1,22.26,Très mécontent,True,Virement,Actif,355,51-60,b791b6216a72ca0322a0dd1bb5498c3eb73859b59087091d43caf91733210ec0
52aaff1c-fcb9-4a2b-88eb-73eb07568460,Client_320,Richard,East Cory,22010,Belarus,1939-05-24,86,F,American Express,09/27,2822.36,Entreprise,18,8865.33,2023-03-31,food,Mode,10,492.52,23,3,159.65,Satisfait,True,Virement,Suspendu,320,60+,4337b353fbb105da425ac0a216b4e23492cee41f5223de32dc469380aec943d5
6fe3e974-befa-4b64-a3c9-63389edc2246,Client_441,Alisha,Williamsonborough,87344,Eritrea,1945-03-29,80,F,JCB 15 digit,12/25,2200.66,Entreprise,12,4177.35,2024-06-29,head,Maison,6,348.11,21,0,0.0,Neutre,False,Paypal,Inactif,441,60+,5352eda7786d85002913985d8eb20d51b623ddbbc5bf3f6a4c92056e8f96618a
827b5897-87d7-4dec-bba7-f877a2312650,Client_516,Jacqueline,North Stephanie,81562,Bhutan,1966-06-23,59,F,VISA 13 digit,12/34,2179.7,Entreprise,7,3389.12,2023-10-22,blue,Alimentation,4,484.16,78,2,239.9,Neutre,True,Virement,Actif,516,51-60,6ec3f121b0b7a9fbb4b7f83f98bb10cc1215bd76a52d8b84670f56fd9e6b412a
9f7eb5f2-e6c1-43b4-adb2-863da73caf58,Client_623,Abigail,Charleshaven,70889,Taiwan,1958-07-23,67,M,JCB 16 digit,06/27,3249.18,Entreprise,12,1439.05,2024-04-24,series,Sport,4,119.92,48,4,473.26,Très satisfait,False,Virement,Suspendu,623,60+,f9a3c3a94f9738590552ced5ad9f2bb89bf2ebe68ce97176d55d8f72a172151a
ea3c028f-f58d-4cc9-81b8-d0bbdbd227ca,Client_920,Joseph,Watsonland,80263,Slovenia,1996-10-07,29,F,Discover,11/33,2003.54,Entreprise,0,0.0,2024-11-22,north,Maison,6,0.0,27,3,195.64,Très satisfait,False,Paypal,Inactif,920,18-30,6ef6dfdf2ffd9aa6879232821829270ee3b1f790e38c30325f107de619e43928
faae143d-5b64-47c4-b676-7d96c3525ef8,Client_970,Patricia,New Cindy,34257,Montserrat,1979-01-05,46,F,JCB 16 digit,12/27,3482.86,Entreprise,18,3714.83,2023-12-28,help,Électronique,10,206.38,32,5,602.79,Satisfait,False,Virement,Inactif,970,41-50,a79cde8861e95865bdf4ca2b9031c0eb45d484ee76d7ed2cdb782b3cd4408691
c1228fb0-e434-4072-97bb-36ba53e4f380,Client_756,Daniel,North Thomasville,95612,Vietnam,1934-07-23,91,M,JCB 16 digit,05/33,2149.3,Particulier,9,1590.53,2023-06-28,above,Sport,7,176.73,95,4,369.28,Très satisfait,True,Cryptomonnaie,Inactif,756,60+,2e190613c068c6139f1461e3b157e4079ba981d9428d603e1582e40745d0236d
a0f296ed-e79a-4cb4-b141-1e5edae3a733,Client_629,Amber,Ashleyhaven,55035,Pakistan,1976-06-28,49,M,Maestro,03/29,2818.07,Entreprise,16,491.5,2023-10-30,include,Mode,3,30.72,52,4,371.25,Mécontent,True,Paypal,Actif,629,41-50,79cbcc8cfadd79760edaaeb41860ec210d17730bbe8e500eb28383aa327e89be
467e9eb9-ba6a-41dc-9189-11e5be43bebd,Client_268,Emily,Ashleyfort,42842,Serbia,1976-08-18,49,F,VISA 13 digit,04/33,3590.58,Particulier,4,1572.01,2024-07-13,appear,Maison,0,393.0,66,0,0.0,Très satisfait,False,Carte bancaire,Actif,268,41-50,3027253fd56ae563b33689b75f1d684101333894fc6a92a4450c800bcf266cea
6b86892a-0988-4f19-8917-39f91543e961,Client_417,Thomas,New Justinton,13721,Guam,1946-12-25,79,F,VISA 13 digit,10/29,3519.12,Particulier,17,564.47,2024-10-29,over,Sport,1,33.2,72,4,762.79,Très mécontent,True,Cryptomonnaie,Actif,417,60+,222c0375879e3efad9b75098ba7f1c6813b5007a5d9692fffccb8f9b637d2d96
12d219b5-e463-4575-8c72-3438b1950820,Client_78,Kyle,Christopherside,59863,Trinidad and Tobago,1997-03-11,28,M,American Express,09/33,1338.0,Entreprise,7,2140.82,2024-11-06,six,Alimentation,0,305.83,79,0,0.0,Très satisfait,False,Paypal,Suspendu,78,18-30,8bb0a62f1bfbe62097130bad3036024e5511f9bed3edbde1b711852a00f57f9f
6e00d354-3d45-41ea-90dc-a9609dda9081,Client_430,Thomas,South Michaelview,71674,New Zealand,1996-02-08,29,F,American Express,09/26,3738.07,Particulier,9,3279.34,2023-04-17,kid,Électronique,0,364.37,9,3,397.98,Mécontent,True,Cryptomonnaie,Suspendu,430,18-30,6cce0e55f06720b2230a1d095b14851c77cd00f1f7a1c3aa81dac4cdfb730637
19686f52-de9a-4b1e-88fb-e2948d02d385,Client_107,Raymond,New Brandon,72446,Chad,1963-12-23,62,F,VISA 16 digit,06/25,1736.0,Entreprise,17,994.7,2025-01-19,turn,Sport,7,58.51,74,1,27.01,Neutre,False,Carte bancaire,Suspendu,107,60+,b509cba7b573dce4e7b68d2b67ada8d2e53e4970202e11e078c7fe3ddcb91ac6
b74d214a-97df-4724-a78b-5658721620cc,Client_720,Shawn,Teresahaven,3130,Oman,1995-02-06,30,F,VISA 16 digit,02/27,3465.19,Particulier,10,4099.28,2024-09-15,hundred,Électronique,7,409.93,85,1,14.38,Neutre,True,Cryptomonnaie,Suspendu,720,18-30,6ee37408efebf67d8a089cdf1f60ee453b6cafed9b673627f48ac4c05f1266cb
3e92b8b0-6b03-490d-9073-32edc12434ab,Client_242,Ronald,Duranport,25175,Isle of Man,1936-01-25,89,M,JCB 16 digit,12/32,1530.04,Particulier,2,105.0,2023-09-13,set,Mode,3,52.5,44,2,55.32,Satisfait,True,Paypal,Suspendu,242,60+,fb16177db7257466005d55959b3caf4639bb11a2a7da30dc246c96fb2344210f
77c1ca61-07d1-4099-853d-a35eb67a2038,Client_471,Nicole,Port Rachelton,92860,Mozambique,1994-07-12,31,F,Mastercard,02/25,1624.16,Particulier,3,65.11,2023-11-18,ground,Maison,5,21.7,21,3,424.45,Très mécontent,True,Carte bancaire,Actif,471,31-40,d3ec241ce6ac30321d717bdd8b3541bf4f14a1ac8b6fdcd5cfc7f6bd798e03bb
03161c6d-41e6-4321-9e3b-c4c0fb8cb888,Client_12,Brittany,New Kelly,69676,Fiji,1992-09-11,33,F,JCB 16 digit,06/28,1968.51,Entreprise,20,185.9,2023-10-29,stock,Alimentation,7,9.29,91,2,245.28,Très mécontent,True,Virement,Suspendu,12,31-40,a9c05631e04cd043a6fab399d48e38c5f488a9fbf2a7883e3bbd0035c348c134
4d4609da-0a39-4706-ae97-039131e4a533,Client_292,Julia,Lake Amandaburgh,37438,Qatar,1979-03-15,46,M,American Express,12/33,3859.9,Particulier,15,5709.32,2023-11-10,experience,Sport,10,380.62,7,1,176.38,Satisfait,False,Paypal,Actif,292,41-50,0a2825defa8e05bd1eb45a1a5a60eb692a2603854c17720670ccdfe0fe9ee0ee
04dca739-7319-495c-9e38-7f70098e8242,Client_19,Kathryn,South Amandaton,55843,Benin,1990-06-15,35,M,Mastercard,08/29,4668.26,Particulier,5,902.96,2023-03-27,at,Maison,1,180.59,77,4,75.24,Très mécontent,True,Virement,Actif,19,31-40,b18d85770aafa9f910a5f1bcec7a36bb47c24ac29c41a5bfb5fb28087d7b64a0
b43c8f0a-dafd-4d6e-9c7d-bcec9243326a,Client_707,Heidi,East Edward,72534,Cape Verde,1991-06-10,34,M,VISA 19 digit,01/27,826.95,Particulier,1,192.08,2024-02-23,feeling,Sport,8,192.08,11,0,0.0,Très mécontent,False,Cryptomonnaie,Actif,707,31-40,2e558c6402e2d527c1b77cf9f23cf20a80d46881be41476c8add98d1297caece
6432b700-a6da-4975-9b5a-5dc2a89eb807,Client_386,George,Mcknightland,95958,Cocos (Keeling) Islands,1934-04-12,91,F,Maestro,11/27,35.45,Particulier,10,4233.43,2024-07-09,not,Électronique,7,423.34,99,4,340.42,Très satisfait,True,Carte bancaire,Actif,386,60+,b31d0ea587a6ba765c3dc0b2570089571eab2aca4e42a42caa0fb8a8646f9963
8a43157c-0d0e-4fb2-a2ad-712e3a40a5ff,Client_552,Gregory,North Jenniferburgh,18513,Lithuania,2001-03-06,24,M,VISA 19 digit,04/25,1444.29,Entreprise,0,0.0,2023-11-29,discussion,Électronique,7,0.0,75,5,857.65,Très satisfait,False,Cryptomonnaie,Actif,552,18-30,3a5ff7e1a85c25a51eb647abc733591718195309c81aac6be15b55cb38162d60
55d719d2-37a4-4e2f-8c63-4e162b9eae49,Client_334,Todd,North Chadton,97092,Niue,1960-10-12,65,M,VISA 19 digit,07/32,2741.23,Particulier,8,737.17,2023-11-08,book,Mode,5,92.15,21,5,859.29,Très mécontent,True,Paypal,Inactif,334,60+,35380aba9e20efa5918b7ca584406d09a010dffe1a0a58407542a749e31d46a8
59cc07b7-8561-451a-bd75-5773a080e90d,Client_345,Luis,North David,25999,Moldova,1988-12-02,37,M,Maestro,12/34,1696.57,Entreprise,19,6848.36,2024-07-21,nearly,Maison,6,360.44,86,1,62.46,Très mécontent,True,Cryptomonnaie,Inactif,345,31-40,9943d0406bfda5b2bb13b878b94c3baa583f7f96b23ac98b44350fec6c8ef0a5
ca536036-0935-4425-ab1f-96b222b238a9,Client_794,Thomas,North Brendaville,38687,Chile,1957-07-01,68,F,American Express,01/30,1531.69,Entreprise,20,6444.84,2023-06-23,imagine,Maison,1,322.24,41,0,0.0,Très mécontent,False,Paypal,Inactif,794,60+,74666ab24ec7ac724f429418a0d637c4ca998bd81d0da00718c6042ce8e4f2dd
cedd02bb-09da-4d2b-a117-0c8498df8aa2,Client_816,Christian,Robinsonberg,83741,Finland,1938-01-15,87,F,American Express,06/26,4231.27,Entreprise,2,54.07,2024-06-25,likely,Sport,4,27.04,13,2,223.3,Satisfait,False,Carte bancaire,Inactif,816,60+,af0872d53e4ab2999967f8b19779d21c175a663e89585ced2ebe44b240523035
2d48500a-788d-45ca-8ada-5b1dfd6b8bad,Client_173,Amanda,Jamesport,46748,Gambia,1991-01-16,34,M,Discover,11/28,3641.47,Entreprise,12,3609.2,2024-04-25,fall,Mode,9,300.77,56,5,905.34,Mécontent,False,Virement,Inactif,173,31-40,c0971fb0f8ee25b90cb12287839681ee4cdc4eaa8b8971336b04c35862fd5cbb
76414be0-4b54-4c04-9487-c2c84b304994,Client_463,Veronica,Smithchester,97129,Tuvalu,1953-11-24,72,F,JCB 16 digit,04/33,3663.97,Particulier,13,507.43,2023-07-18,future,Mode,5,39.03,98,0,0.0,Neutre,True,Virement,Suspendu,463,60+,44cba031dad531a75cd77a3cca458de1701bf03d3b21eb7a415d0740d896cbe3
ccac8ae7-b6b6-4e58-8d9d-f9a640b5bcde,Client_805,Samantha,Port James,83569,Cuba,2005-07-12,20,F,Maestro,07/25,4782.81,Entreprise,9,4366.36,2024-03-10,simple,Mode,10,485.15,74,3,366.23,Satisfait,False,Virement,Inactif,805,18-30,5b73fdef128a04214ff8ca57e2e643496ef15bd6cc5e9e2d4ea65dc43479262f
84066b4f-e024-44ad-bb8c-d23067a78429,Client_525,Deborah,Crystalville,15655,French Southern Territories,1955-03-15,70,F,JCB 16 digit,11/25,4356.46,Particulier,7,1764.65,2023-11-06,fund,Mode,9,252.09,67,5,359.9,Très satisfait,False,Carte bancaire,Suspendu,525,60+,3d9f1894b4b5899d53bb1d6a8f6b6044cd55ed58e932269f4267051fd0f0c26c
d951c950-4378-4a7d-9247-366317784122,Client_854,Douglas,Pattonton,81500,Holy See (Vatican City State),1961-12-16,64,M,JCB 15 digit,01/35,3163.98,Particulier,20,1167.23,2023-08-24,art,Alimentation,7,58.36,92,1,19.29,Mécontent,True,Cryptomonnaie,Actif,854,60+,b66c2cf4c9ec954f40004f3bfb69e29ad85697c12240bdc68c92afc19ca794f2
